x-axis,1,2
second,Volt,Volt
-4.380000E-06,-14.070351608E-03,+0.0E+00
-4.374000E-06,-24.120602757E-03,+0.0E+00
-4.368000E-06,-6.030150689E-03,+0.0E+00
-4.362000E-06,-24.120602757E-03,+0.0E+00
-4.356000E-06,-8.040200919E-03,+0.0E+00
-4.350000E-06,-24.120602757E-03,-15.075376723E-03
-4.344000E-06,-1.507537672E-03,-15.075376723E-03
-4.338000E-06,-14.070351608E-03,-22.613065084E-03
-4.332000E-06,-17.587939510E-03,+0.0E+00
-4.326000E-06,-6.030150689E-03,-15.075376723E-03
-4.320000E-06,-24.120602757E-03,+0.0E+00
-4.314000E-06,-8.040200919E-03,+0.0E+00
-4.308000E-06,-24.120602757E-03,-40.201004595E-03
-4.302000E-06,-1.507537672E-03,+0.0E+00
-4.296000E-06,-16.080401838E-03,+0.0E+00
-4.290000E-06,-17.587939510E-03,-40.201004595E-03
-4.284000E-06,-14.070351608E-03,+0.0E+00
-4.278000E-06,-24.120602757E-03,+0.0E+00
-4.272000E-06,-8.040200919E-03,+0.0E+00
-4.266000E-06,-30.150753446E-03,-22.613065084E-03
-4.260000E-06,-8.040200919E-03,+0.0E+00
-4.254000E-06,-22.110552527E-03,-40.201004595E-03
-4.248000E-06,-9.547738591E-03,+0.0E+00
-4.242000E-06,-14.070351608E-03,+0.0E+00
-4.236000E-06,-24.120602757E-03,+0.0E+00
-4.230000E-06,-8.040200919E-03,+0.0E+00
-4.224000E-06,-24.120602757E-03,+0.0E+00
-4.218000E-06,-1.507537672E-03,+0.0E+00
-4.212000E-06,-24.120602757E-03,+0.0E+00
-4.206000E-06,-8.040200919E-03,-22.613065084E-03
-4.200000E-06,-14.070351608E-03,+0.0E+00
-4.194000E-06,-17.587939510E-03,+0.0E+00
-4.188000E-06,-8.040200919E-03,+0.0E+00
-4.182000E-06,-24.120602757E-03,+0.0E+00
-4.176000E-06,+0.0E+00,+0.0E+00
-4.170000E-06,-24.120602757E-03,+0.0E+00
-4.164000E-06,-9.547738591E-03,+0.0E+00
-4.158000E-06,-16.080401838E-03,+0.0E+00
-4.152000E-06,-17.587939510E-03,+0.0E+00
-4.146000E-06,-8.040200919E-03,+0.0E+00
-4.140000E-06,-24.120602757E-03,+0.0E+00
-4.134000E-06,+0.0E+00,+0.0E+00
-4.128000E-06,-24.120602757E-03,+0.0E+00
-4.122000E-06,-8.040200919E-03,+0.0E+00
-4.116000E-06,-22.110552527E-03,+0.0E+00
-4.110000E-06,-16.080401838E-03,+0.0E+00
